t	shot_max_conf	shot_n	goal_max_conf
226	0.0000	0	0.0000
227	0.0000	0	0.0000
228	0.0000	0	0.0000
229	0.0000	0	0.0000
230	0.0000	0	0.0000
231	0.0000	0	0.0000
232	0.0000	0	0.0000
233	0.0000	0	0.0000
234	0.0000	0	0.0000
235	0.6076	2	0.5888
236	0.0586	1	0.2991
237	0.0000	0	0.1746
238	0.5886	1	0.8341
239	0.6846	1	0.7546
240	0.6581	1	0.6821
241	0.0000	0	0.0000
242	0.0000	0	0.0000
243	0.4097	1	0.3565
244	0.2821	1	0.8566
245	0.2566	1	0.8302
246	0.0833	1	0.0000
247	0.0000	0	0.0000
248	0.0000	0	0.0000
249	0.0000	0	0.0000
250	0.0000	0	0.8130
251	0.0000	0	0.6729
252	0.0000	0	0.0745
253	0.0000	0	0.5762
254	0.0000	0	0.8015
255	0.0000	0	0.5885
256	0.6587	1	0.6860
257	0.6800	1	0.7659
258	0.3429	1	0.6200
259	0.0600	1	0.8557
260	0.0000	0	0.7868
261	0.2956	1	0.0000
262	0.0000	0	0.3708
263	0.5312	1	0.6237
264	0.0000	0	0.6401
265	0.0742	1	0.7718
266	0.0000	0	0.0000
267	0.0000	0	0.8527
268	0.2094	1	0.7225
269	0.4657	1	0.5725
270	0.1200	1	0.8225
271	0.0000	0	0.0000
272	0.0000	0	0.0000
273	0.5257	1	0.7343
274	0.0000	0	0.1177
275	0.0000	0	0.0000
276	0.0000	0	0.0000
277	0.0000	0	0.0000
278	0.0000	0	0.0838
279	0.0000	0	0.0000
280	0.0000	0	0.0000
281	0.0000	0	0.0000
282	0.5869	1	0.8158
283	0.3646	1	0.6733
284	0.0000	0	0.6744
285	0.0000	0	0.6405
286	0.0000	0	0.2012
287	0.0000	0	0.3345
288	0.4318	1	0.6569
289	0.5981	1	0.7455
290	0.2876	1	0.7894
291	0.0000	0	0.0000
292	0.0000	0	0.0000
293	0.0000	0	0.0000
294	0.0000	0	0.0000
295	0.0000	0	0.0000
296	0.0000	0	0.0000
297	0.0000	0	0.7053
298	0.0000	0	0.2768
299	0.0000	0	0.0958
300	0.0000	0	0.7622
301	0.2583	1	0.5856
302	0.0000	0	0.7220
303	0.0000	0	0.0000
304	0.0000	0	0.0000
305	0.0858	1	0.1672
306	0.2847	1	0.5470
307	0.4594	1	0.6804
308	0.2523	1	0.1990
