t	shot_max_conf	shot_n	goal_max_conf
226	0.7662	1	0.9136
227	0.4728	1	0.9188
228	0.3537	1	0.9160
229	0.2872	1	0.9059
230	0.3031	1	0.9195
231	0.3074	1	0.9400
232	0.3587	1	0.9312
233	0.3513	1	0.9169
234	0.6260	1	0.8910
235	0.4440	1	0.4412
236	0.5178	1	0.4562
237	0.0000	0	0.7249
238	0.4397	1	0.9210
239	0.6827	1	0.6311
240	0.5987	1	0.8566
241	0.5467	1	0.8561
242	0.5359	1	0.8207
243	0.5160	1	0.8592
244	0.3275	1	0.8946
245	0.4665	1	0.8387
246	0.7252	1	0.8012
247	0.3199	1	0.5851
248	0.3578	1	0.7771
249	0.5822	1	0.8411
250	0.6951	1	0.8701
251	0.6647	1	0.6976
252	0.7377	1	0.9183
253	0.0000	0	0.0000
254	0.0000	0	0.0000
255	0.0000	0	0.0000
256	0.0000	0	0.0000
257	0.8116	1	0.8478
258	0.7409	1	0.8250
259	0.6888	1	0.7474
260	0.0000	0	0.7306
261	0.5524	1	0.8367
262	0.5258	1	0.8613
263	0.2830	1	0.8559
264	0.5922	1	0.8628
265	0.6244	1	0.8821
266	0.6666	2	0.9091
267	0.5814	1	0.9089
268	0.6217	1	0.9145
269	0.7032	1	0.9142
270	0.5925	1	0.9117
271	0.5218	1	0.9083
272	0.0528	1	0.9125
273	0.0000	0	0.9022
274	0.0000	0	0.9176
275	0.0000	0	0.9208
276	0.0000	0	0.9266
277	0.0000	0	0.9288
278	0.0000	0	0.9301
279	0.0000	0	0.8082
280	0.1250	1	0.8458
281	0.4566	1	0.8806
282	0.0000	0	0.1882
283	0.0000	0	0.0000
284	0.0000	0	0.0000
285	0.0000	0	0.0000
286	0.0000	0	0.0000
287	0.0000	0	0.8616
288	0.0000	0	0.6883
289	0.1155	1	0.6984
290	0.2442	1	0.5340
291	0.0000	0	0.6825
292	0.4659	1	0.8853
293	0.0000	0	0.1668
294	0.0000	0	0.0000
295	0.0000	0	0.0000
296	0.6213	1	0.8234
297	0.4744	1	0.7165
298	0.0000	0	0.7376
299	0.0000	0	0.7868
300	0.0000	0	0.2162
301	0.0000	0	0.7394
302	0.8604	1	0.8699
303	0.8676	1	0.9002
304	0.7482	2	0.9059
305	0.7311	1	0.8641
306	0.7734	1	0.9158
307	0.0000	0	0.0000
308	0.0000	0	0.0000
309	0.0000	0	0.0000
310	0.0000	0	0.0000
311	0.0000	0	0.0000
312	0.0000	0	0.0000
313	0.0000	0	0.8368
314	0.0000	0	0.8576
315	0.0000	0	0.6638
316	0.4833	1	0.6816
317	0.3190	1	0.5798
318	0.0000	0	0.0000
319	0.0000	0	0.0000
320	0.0000	0	0.0000
321	0.0000	0	0.0000
322	0.0000	0	0.0000
323	0.0000	0	0.0000
324	0.0000	0	0.7675
325	0.1611	1	0.8670
326	0.1743	1	0.8298
327	0.0000	0	0.8164
328	0.0000	0	0.7714
329	0.0000	0	0.8288
330	0.0844	1	0.6477
331	0.0000	0	0.7137
332	0.0000	0	0.8213
333	0.0000	0	0.8406
334	0.2066	1	0.8457
335	0.2668	2	0.8673
336	0.2075	1	0.8695
337	0.0000	0	0.8597
338	0.0000	0	0.8799
339	0.0000	0	0.8856
340	0.0000	0	0.8318
341	0.0000	0	0.0000
342	0.0000	0	0.0000
343	0.0000	0	0.2105
344	0.1687	1	0.8332
345	0.0000	0	0.8475
346	0.0000	0	0.7959
347	0.5945	1	0.8035
348	0.6258	1	0.8409
349	0.6919	1	0.7924
350	0.4202	1	0.7287
351	0.0855	1	0.7230
352	0.5388	1	0.8115
353	0.5746	1	0.8202
354	0.5758	1	0.8394
355	0.0532	1	0.8084
356	0.0000	0	0.0000
357	0.0000	0	0.0000
358	0.5356	1	0.8322
359	0.6424	1	0.8431
360	0.0000	0	0.8270
361	0.6553	1	0.7654
362	0.0000	0	0.7133
363	0.0858	1	0.6314
364	0.0000	0	0.6649
365	0.0000	0	0.6901
366	0.0000	0	0.7502
367	0.2301	1	0.7848
368	0.0000	0	0.8621
369	0.0000	0	0.0000
370	0.0000	0	0.0000
371	0.0000	0	0.0000
372	0.0000	0	0.1136
373	0.2249	2	0.6874
374	0.5589	1	0.4144
375	0.0000	0	0.4377
376	0.0842	1	0.8001
377	0.0000	0	0.8765
378	0.4893	1	0.8924
379	0.9247	1	0.9070
380	0.6096	1	0.8574
381	0.0000	0	0.0000
382	0.0000	0	0.0000
383	0.0000	0	0.0000
384	0.2595	1	0.8239
385	0.0000	0	0.8372
386	0.0000	0	0.7554
387	0.0000	0	0.6791
388	0.6182	1	0.7784
389	0.6234	1	0.7838
390	0.0000	0	0.7585
391	0.4226	1	0.8077
392	0.5785	1	0.7884
393	0.3058	1	0.8051
394	0.0764	1	0.6465
395	0.0000	0	0.7759
396	0.0000	0	0.8308
397	0.0000	0	0.7656
398	0.0000	0	0.8262
399	0.3775	1	0.7563
400	0.6006	1	0.6456
401	0.0000	0	0.6940
402	0.4432	1	0.8868
403	0.5803	1	0.8879
404	0.5762	1	0.9066
405	0.4189	1	0.8490
406	0.5070	1	0.9177
407	0.6169	1	0.9167
408	0.4931	1	0.9096
409	0.3511	2	0.8758
410	0.6690	2	0.8381
411	0.0000	0	0.0000
412	0.0000	0	0.0000
413	0.0000	0	0.0000
414	0.0000	0	0.0000
415	0.0000	0	0.0000
416	0.0000	0	0.0000
417	0.0000	0	0.8417
418	0.5212	1	0.8195
419	0.0000	0	0.8246
420	0.0000	0	0.8042
421	0.0000	0	0.8675
422	0.1542	1	0.6326
